,Unnamed: 0,Datetime,Tweet Id,Text,Username,label,Text_token
279,203,2022-02-21 23:54:03+00:00,1495909716530429953,kami sblm pergi kota bharu awal² check swat test negative covid sampai ke kota bharu check lagi negative covid esok pula tu balik dari pasar positive covid cepat jaga sop,aisyahasari,-1,sblm pergi kota bharu awal check swat test negative covid kota bharu check negative covid esok tu pasar positive covid cepat jaga sop
280,210,2022-02-21 23:53:51+00:00,1495909664705622018,pressclubaust clivefpalmer he can isolate on his little dinghy covid covidisnotover,chinookjo,-1,pressclubaust clivefpalmer isolate little dinghy covid covidisnotover
281,218,2022-02-21 23:53:30+00:00,1495909578449592326,bestie the soviet unions negligence corruption and blatant propaganda during its reign is not the same as the worldwide goal to reduce covid transmission and casualties through vaccines that have been studied for literal centuries,riplier,-1,bestie soviet unions negligence corruption blatant propaganda reign worldwide goal reduce covid transmission casualties vaccines studied literal centuries
282,221,2022-02-21 23:53:26+00:00,1495909559776522241,covid omicron outbreak new variant ba could be worse than predecessors for public health study warns via nzherald https t co gd ddj jk,jailbre ,-1,covid omicron outbreak new variant ba could worse predecessors public health study warns via nzherald https co gd ddj jk
283,226,2022-02-21 23:53:14+00:00,1495909509532991499,𝗧𝗶𝘁𝗹𝗲 covid surveillance in the biobank at the colorado center for personalized medicine 𝗔𝘂𝘁𝗵𝗼𝗿𝘀 randi k johnson katie m marker david mayer jonathan shortt david kao kathleen c barnes jan t lowery christophe https t co howkg ffeb https t co y gatau wh,covid arxiv,-1,covid surveillance biobank colorado center personalized medicine randi k johnson katie marker david mayer jonathan shortt david kao kathleen c barnes jan lowery christophe https co howkg ffeb https co gatau wh
284,233,2022-02-21 23:53:03+00:00,1495909462766465030,cases deaths recovered active cases completed cases mortality rate no change case fatality rate no change covid coronavirus stayhome,covid bot,-1,cases deaths recovered active cases completed cases mortality rate change case fatality rate change covid coronavirus stayhome
285,278,2022-02-21 23:51:31+00:00,1495909077968371715,pay attention out there they are slipping shit right by us with covid as the base to start their agenda canada is going to be the blueprint unfortunately for the us resist as long as you can canada jordanbpeterson stay strong doc https t co dm gi kak ,alarmdude ,-1,pay attention slipping shit right us covid base start agenda canada going blueprint unfortunately us resist long canada jordanbpeterson stay strong doc https co dm gi kak
286,281,2022-02-21 23:51:27+00:00,1495909062353080322,as always greed dictates behaviour so few people in poorer countries are vaccinated but hey we got more billionaires greed over saving lives sickening covid vaccinations moderna pfizer johnsodjohnson,anita thom,-1,always greed dictates behaviour people poorer countries vaccinated hey got billionaires greed saving lives sickening covid vaccinations moderna pfizer johnsodjohnson
287,289,2022-02-21 23:51:10+00:00,1495908989539868673,ivermectin works on covid they intentionally mislead the public and held doctors careers for ransom if they tried to prescribe it evil,vickistraight,-1,ivermectin works covid intentionally mislead public held doctors careers ransom tried prescribe evil
288,295,2022-02-21 23:51:01+00:00,1495908950096678915,skusa not fox news viewers just democrats they re the same people who ll need to know the race of someone who died of covid before deciding whether to mourn or cheer if black a victim of systemic racism if white redneck had it comin to him,medialiestoyou ,-1,skusa fox news viewers democrats people need know race someone died covid deciding whether mourn cheer black victim systemic racism white redneck comin
289,297,2022-02-21 23:50:53+00:00,1495908917783711748,boris johnson is stopping all measures that help control the spread of covid allowing this virus to run rampant unbelievable stupidity and callousness https t co bexnegpvfc,zeeorbiter,-1,bor johnson stopping measures help control spread covid allowing virus run rampant unbelievable stupidity callousness https co bexnegpvfc
290,298,2022-02-21 23:50:52+00:00,1495908913232986113,since there will be no legal requirement to self isolate borisjohnson said he would exercise restraint and responsibility however workers will suffer and super spread as employers are likely to duress force them to come to work long covid is no joke,i ,-1,since legal requirement self isolate borisjohnson said would exercise restraint responsibility however workers suffer super spread employers likely duress force come work long covid joke
291,314,2022-02-21 23:50:13+00:00,1495908748887576576, about sixteen million sri lankans have gotten at least one vaccine dose so far total vaccinations fully vaccinated daily vaccinations status id covid sl covid lk https t co foqa u bza,covid sl,-1,sixteen million sri lankans gotten least one vaccine dose far total vaccinations fully vaccinated daily vaccinations status id covid sl covid lk https co foqa u bza
292,320,2022-02-21 23:50:01+00:00,1495908701567336450,emma high school babysitter took the injection because of her work with infants she had no idea she would become a literal victim of propaganda shortly after the shot emma had strokes her story deserves to be told covid vaccinations https t co mw tc uqx ,redtx ,-1,emma high school babysitter took injection work infants idea would become literal victim propaganda shortly shot emma strokes story deserves told covid vaccinations https co mw tc uqx
293,321,2022-02-21 23:50:01+00:00,1495908699923431426,𝗧𝗶𝘁𝗹𝗲 post covid tele survey for persistent symptoms in a single center hospital cohort in india along with a parallel country wide web survey 𝗔𝘂𝘁𝗵𝗼𝗿𝘀 kausik chaudhuri jit sarkar tirthankar das shekhar ranjan pa https t co gzo wukyto https t co ghzkowbgm,covid arxiv,-1,post covid tele survey persistent symptoms single center hospital cohort india along parallel country wide web survey kausik chaudhuri jit sarkar tirthankar das shekhar ranjan pa https co gzo wukyto https co ghzkowbgm
294,333,2022-02-21 23:49:39+00:00,1495908609238380544,covid omicron outbreak anti mandate protest s th day at parliament the excrement was thrown as a mother was changing her babies nappy when an arrogant officer verbally abused her and told her she was a shit mother so he wore it always two sides to a story,mikepra ,-1,covid omicron outbreak anti mandate protest th day parliament excrement thrown mother changing babies nappy arrogant officer verbally abused told shit mother wore always two sides story
295,334,2022-02-21 23:49:38+00:00,1495908603760365571,hrhqueenelizadethii has tested positive for covid in the past few days and today borisjohnson announces theyre doing away with covidrestrictions he joins the proud covidiots though hes really always been an idiot,creativemuffin,-1,hrhqueenelizadethii tested positive covid past days today borisjohnson announces theyre away covidrestrictions joins proud covidiots though hes really always idiot
296,336,2022-02-21 23:49:36+00:00,1495908596554604554,demand criminal charges against those who have been hiding the deadly effects of of mrn vaccines increase in strokes as fda and nih secretly study reports of neurological injuries after covid vaccines https t co uz m k fi https t co nov rojwk,jimmeeks ,-1,demand criminal charges hiding deadly effects mrn vaccines increase strokes fda nih secretly study reports neurological injuries covid vaccines https co uz k fi https co nov rojwk
297,338,2022-02-21 23:49:31+00:00,1495908575968849921,experts warn not to get too cocky as us contemplates life after covid coronavirus the guardian healthcare insurance covid coronavirus https t co raibprxoxe,onenebulahealth,-1,experts warn get cocky us contemplates life covid coronavirus guardian healthcare insurance covid coronavirus https co raibprxoxe
298,342,2022-02-21 23:49:25+00:00,1495908548336881666,politicsforuk easter is he taking the piss again how can he possibly justify the plfs when all other restrictions are lifted someone must be making money out of our data ive completed during covid travel restrictions,paulgriff ,-1,politicsforuk easter taking piss possibly justify plfs restrictions lifted someone must making money data ive completed covid travel restrictions
299,348,2022-02-21 23:49:18+00:00,1495908518209232898,they say the job always demanding has become almost impossible during the pandemic relationships with and among parishioners have frayed while meeting only over video and political divisions have deepened fueled by fights over covid protocols https t co zysstvixjo,socraticken,-1,say job always demanding become almost impossible pandemic relationships among parishioners frayed meeting video political divisions deepened fueled fights covid protocols https co zysstvixjo
300,354,2022-02-21 23:49:11+00:00,1495908489931419650,fox s neil cavuto said a second case of covid nearly killed him https t co vueyssdpt cavuto was spared so he can keep pumping stupid opinions on national tv,alonsouru,-1,fox neil cavuto said second case covid nearly killed https co vueyssdpt cavuto spared keep pumping stupid opinions national tv
301,359,2022-02-21 23:49:02+00:00,1495908453675581441,chi un lee there was no treatment its all part of the propaganda covid doesnt exist,micsub,-1,chi un lee treatment part propaganda covid doesnt exist
302,365,2022-02-21 23:48:35+00:00,1495908337904410632,marknaulty rossco gbnews answer me this what is the size of a covid aerosol particle and what is the size of the holes in your average mask and give me the data from a country that has had vax passports and mask mandates and show me where theyve made a difference,splinterdream,-1,marknaulty rossco gbnews answer size covid aerosol particle size holes average mask give data country vax passports mask mandates show theyve made difference
303,370,2022-02-21 23:48:31+00:00,1495908324038090752,fuel the arms market reduce social tension due to covid restrictions and cases of corruption in the handling of covid ,joedoe ,-1,fuel arms market reduce social tension due covid restrictions cases corruption handling covid
304,389,2022-02-21 23:47:59+00:00,1495908190575525889,i hate discussing politics but is anyone else just completely indifferent about the possibly of nuclear winter on the horizon after dealing with so much shit since covid i am just exhausted and have no more fucks to give space jesus i m ready i want off this planet ,darth ahsoka,-1,hate discussing politics anyone else completely indifferent possibly nuclear winter horizon dealing much shit since covid exhausted fucks give space jesus ready want planet
305,396,2022-02-21 23:47:51+00:00,1495908157276975105,the public notice says that due to covid mitigation efforts oral testimonies wont be heard instead written comments will be accepted via email prior to the meeting the senate impeachment trial has yet to be scheduled https t co zokcqhcipk,thomasreporting,-1,public notice says due covid mitigation efforts oral testimonies wont heard instead written comments accepted via email prior meeting senate impeachment trial yet scheduled https co zokcqhcipk
306,418,2022-02-21 23:47:07+00:00,1495907969812291593,gop ok here is my thoughts and idea for covid only kids are unlikely to get sick all you can you do is concentrate the elders not the yung for covid ,stanleysallee ,-1,gop ok thoughts idea covid kids unlikely get sick concentrate elders yung covid
307,419,2022-02-21 23:47:05+00:00,1495907964099702792,long covid bad do not get covid is not a cold,kmtberry,-1,long covid bad get covid cold
308,421,2022-02-21 23:47:03+00:00,1495907954587021316,cases deaths recovered active cases completed cases mortality rate no change case fatality rate no change covid coronavirus stayhome,covid bot,-1,cases deaths recovered active cases completed cases mortality rate change case fatality rate change covid coronavirus stayhome
309,434,2022-02-21 23:46:32+00:00,1495907823481409543,pinkykats robr are there any mp s that are bringing up the fact that when it comes to covid cases are down deaths are down icu s are down hospitalizations are down trudeau s support is down oh wait that last one is from public opinion,vile arch,-1,pinkykats robr mp bringing fact comes covid cases deaths icu hospitalizations trudeau support oh wait last one public opinion
310,435,2022-02-21 23:46:28+00:00,1495907807887073283,what could possibly go wrong ipadpainting apad politicalcartoon covid ledbydonkeys creativecov saint leonards east sussex united kingdom https t co kdq u sdz,dannymooney,-1,could possibly go wrong ipadpainting apad politicalcartoon covid ledbydonkeys creativecov saint leonards east sussex united kingdom https co kdq u sdz
311,450,2022-02-21 23:46:10+00:00,1495907731252858883,is fading and boris floundering but now one man just one very dangerous man is going to make a year we will want to end yesterday one with fears and uncertainties to make covid boris and inflation all seems trivial economic and security concerns a genuine,gbapollo,-1,fading bor floundering one man one dangerous man going make year want end yesterday one fears uncertainties make covid bor inflation seems trivial economic security concerns genuine
312,451,2022-02-21 23:46:09+00:00,1495907728522461186,oh crap we couldn t wait for it to be over so we could be done with the covid worries who hit fast forward over before it started worries and frustrations the same ones february near over already but hints that covid ukrainerussiacrisis,gbapollo,-1,oh crap wait could done covid worries hit fast forward started worries frustrations ones february near already hints covid ukrainerussiacrisis
313,459,2022-02-21 23:45:54+00:00,1495907665498849283,going from all out covid restrictions to nothing seems irresponsible why not at least still make tests available at no cost for those who want to take their personal responsibility seriously https t co iq j i fq,luvcats ,-1,going covid restrictions nothing seems irresponsible least still make tests available cost want take personal responsibility seriously https co iq j fq
314,463,2022-02-21 23:45:42+00:00,1495907613732933633,still reckon we aussies are having a hard time with covid restrictions singapore chef with covid symptoms continued working despite doctor s orders and later tested positive gets jail https t co th azfjnqk,jeftan,-1,still reckon aussies hard time covid restrictions singapore chef covid symptoms continued working despite doctor orders later tested positive gets jail https co th azfjnqk
315,474,2022-02-21 23:45:24+00:00,1495907537270587397,british prime minister boris johnson announced monday the end of all domestic covid restrictions in england in a process starting later this week what does it mean to the british people some scientists expressed their concerns about the move globalink covid https t co anyggzkjn,xhnews,-1,british prime mister bor johnson announced monday end domestic covid restrictions england process starting later week mean british people scientists expressed concerns move globalink covid https co anyggzkjn
316,489,2022-02-21 23:45:01+00:00,1495907443674685446,some triangle nonprofits that specialize in improving children s mental health are seeing a percent spike in referrals during the covid pandemic https t co oyx htsel,abc wtvd,-1,triangle nonprofits specialize improving children mental health seeing percent spike referrals covid pandemic https co oyx htsel
317,490,2022-02-21 23:45:01+00:00,1495907440847695877,scottadamssays borisjohnson dropping all of the uk s covid mandates just a shot round of freedom across justintrudeau s bow,orlandotrump,-1,scottadamssays borisjohnson dropping uk covid mandates shot round freedom across justintrudeau bow
318,492,2022-02-21 23:45:00+00:00,1495907437223702531,the omicron fueled rise in covid infections could have turned out to be the shortest wave of the pandemic in india by a long margin https t co jfrpq qrnl,news dotcom,-1,omicron fueled rise covid infections could turned shortest wave pandemic india long margin https co jfrpq qrnl
319,495,2022-02-21 23:45:00+00:00,1495907437156601856,all foreign nationals traveling to the philippines for business and tourism may enter the country without visas as long as they are fully vaccinated and present the required covid proof of inoculation and testing documents https t co wnkbkmv m,philippinestar,-1,foreign nationals traveling philippines business tourism may enter country without visas long fully vaccinated present required covid proof inoculation testing documents https co wnkbkmv
320,496,2022-02-21 23:45:00+00:00,1495907437114626049,prime minister justin trudeau said monday emergency powers are still needed despite police ending border blockades and the occupation of the nation s capital by truckers and others angry over canada s covid restrictions https t co hdz yij g,cbs news,-1,prime mister justin trudeau said monday emergency powers still needed despite police ending border blockades occupation nation capital truckers others angry canada covid restrictions https co hdz yij g
321,503,2022-02-21 23:44:51+00:00,1495907399110168580,mrfrankus strongly disapprove under covid s administration they oversaw the loss of tens of thousands of jobs and human lives very poor performance,fmrrealbobross,-1,mrfrankus strongly disapprove covid administration oversaw loss tens thousands jobs human lives poor performance
322,533,2022-02-21 23:43:50+00:00,1495907144209616896,democrat hypocrites should make you sick new orleans mayor latoya cantrell held indoor maskless ball despite reinstating the citys covid mask mandate for schools and indoor public spaces just weeks ago https t co pkipmxexvh,tbig ,-1,democrat hypocrites make sick new orleans mayor latoya cantrell held indoor maskless ball despite reinstating citys covid mask mandate schools indoor public spaces weeks ago https co pkipmxexvh
323,537,2022-02-21 23:43:45+00:00,1495907122252451841,don t let covid bring you down instead challenge a friend to play a video game with you,bot semicolon,-1,let covid bring instead challenge friend play video game
324,542,2022-02-21 23:43:38+00:00,1495907092250697729,the cdc said withheld data is not ready for prime time wtf covid ,artofjason,-1,cdc said withheld data ready prime time wtf covid
325,543,2022-02-21 23:43:34+00:00,1495907077155266560,fox s neil cavuto said a second case of covid nearly killed him cnn fox s neil cavuto said a second case of covid nearly killed him cnn neil cavuto returns to fox news says bout with covid pneumonia put him in icu deadline fox news https t co i uwe xy,augustageorgiaa,-1,fox neil cavuto said second case covid nearly killed cnn fox neil cavuto said second case covid nearly killed cnn neil cavuto returns fox news says bout covid pneumonia put icu deadline fox news https co uwe xy
326,556,2022-02-21 23:43:12+00:00,1495906983345782785,christchurchs earthquake commemorations have been scaled back this year due to the spread of covid in the community there is no civic memorial service taking place but this morning the mayor laid a wreath at the base of the memorial wall on behalf of christchurch,christchurchcc,-1,christchurchs earthquake commemorations scaled back year due spread covid community civic memorial service taking place morning mayor laid wreath base memorial wall behalf christchurch
327,559,2022-02-21 23:43:04+00:00,1495906953125584900,mask mandates may not stop covid but they do prevent the spread of these other things https t co prd rh xt,freedomisjusta ,-1,mask mandates may stop covid prevent spread things https co prd rh xt
328,564,2022-02-21 23:43:00+00:00,1495906933609357312,the following article explores the lived experience of brain fogthe wide variety of neurocognitive symptoms that can follow covid the authors offer recommendations for services for patients experiencing these symptoms https t co nwybtojxqr https t co p juaxcjto,covid stigma,-1,following article explores lived experience brain fogthe wide variety neurocognitive symptoms follow covid authors offer recommendations services patients experiencing symptoms https co nwybtojxqr https co p juaxcjto
329,598,2022-02-21 23:42:12+00:00,1495906733247631360,this advice from cmo england is in direct conflict with the statement from borisjohnson were all being gaslighted by the tory propaganda machine followthescience covid ,gllnkk,-1,advice cmo england direct conflict statement borisjohnson gaslighted tory propaganda machine followthescience covid
330,616,2022-02-21 23:41:41+00:00,1495906605002637313,cra is extending its administrative measures for electronic signature on forms t t corp t trust t declaration of conditions of employment and t s declaration of conditions of employment for working at home due to covid ,roohicpa,-1,cra extending administrative measures electronic signature forms corp trust declaration conditions employment declaration conditions employment working home due covid
331,646,2022-02-21 23:40:35+00:00,1495906324890140673,yet theres a real difference between invoking the statute against a violent terrorist group and invoking it against a largely peaceful gathering of people tired of covid restrictions and lockdowns,cbcwatcher,-1,yet theres real difference invoking statute violent terrorist group invoking largely peaceful gathering people tired covid restrictions lockdowns
332,651,2022-02-21 23:40:26+00:00,1495906286889799688, poor djokovic kinda stupid actually it is hard to know what more novak djokovic needs or wants to know is it vaccine conspiracy or misinformation tennis atp covid djokovic https t co gfpvueumwk, bernardbenoit,-1,poor djokovic kinda stupid actually hard know novak djokovic needs wants know vaccine conspiracy misinformation tennis atp covid djokovic https co gfpvueumwk
333,654,2022-02-21 23:40:22+00:00,1495906273787006976,khairykj dghisham please sir dont make the booster shot s as compulsory the pain after the shot s worst than stage covid s fever,syehpaw,-1,khairykj dghisham please sir dont make booster shot compulsory pain shot worst stage covid fever
334,672,2022-02-21 23:40:00+00:00,1495906180778049537,one in black children in the u s have lost at least one of their primary caregivers to covid while for non black children the rate is one in https t co krvkmp iry,aecfnews,-1,one black children u lost least one primary caregivers covid non black children rate one https co krvkmp iry
335,686,2022-02-21 23:39:47+00:00,1495906126071799813,due to covid world war will be held remotely,b racks,-1,due covid world war held remotely
336,692,2022-02-21 23:39:30+00:00,1495906053292281859,why does fordnation get a pass he s not a leader he fvcked up the ottawa occupation he fvcked first responders with bill he has fvcked up navigating our children s education during the pandemic he s fvcked seniors other vulnerable populations with covid measures,craigh ,-1,fordnation get pass leader fvcked ottawa occupation fvcked first responders bill fvcked navigating children education pandemic fvcked seniors vulnerable populations covid measures
337,696,2022-02-21 23:39:21+00:00,1495906017137381377,i think its very odd so many hiv aids related researchers epidemiologists r dying suddenly in their sleep or other equally facetious platitudes dozens in the past yr whats going on drpaulfarmer vaccineresearch mrna conspiracy suspicion coincidence covid odds,rebel yellz,-1,think odd many hiv aids related researchers epidemiologists r dying suddenly sleep equally facetious platitudes dozens past yr whats going drpaulfarmer vaccineresearch mrna conspiracy suspicion coincidence covid odds
338,704,2022-02-21 23:39:07+00:00,1495905956127035396,sweettechgrad thehill he has ms he s just like the rest of us health wise so many morons so little time covid vaccination,lvslacker,-1,sweettechgrad thehill ms like rest us health wise many morons little time covid vaccination
339,716,2022-02-21 23:38:48+00:00,1495905876615512067,uk ashfield nottinghamshire conservative mp lee anderson said in the commons earlier we should never return to a full lockdown isolation should be targeted it should be the clinically vulnerable the elderly the labour front bench corona coronavirus covid ,brexitlondon,-1,uk ashfield nottinghamshire conservative mp lee anderson said commons earlier never return full lockdown isolation targeted clinically vulnerable elderly labour front bench corona coronavirus covid
340,720,2022-02-21 23:38:35+00:00,1495905822353858565,abcnewslive scobie dianermacedo it sucks that the papers are making it seem like folks in the uk who arent pushing through covid like a woman who lives in a billion castle who uses her spare change to pay off her pedophile sons legal settlement are doing something wrong,marrrrcussss,-1,abcnewslive scobie dianermacedo sucks papers making seem like folks uk arent pushing covid like woman lives billion castle uses spare change pay pedophile sons legal settlement something wrong
341,721,2022-02-21 23:38:29+00:00,1495905796630233094,fox s neil cavuto said a second case of covid nearly killed him https t co d sbogeaf , hsuxal h laro ,-1,fox neil cavuto said second case covid nearly killed https co sbogeaf
342,725,2022-02-21 23:38:16+00:00,1495905745224839174,the car attack at the wellington anti covid restrictions protest this morning was an act of vehicular terrorism and is an awful illustration of the far right s increasing willingness to use violence here convoy nz https t co zsb k yf,antifascistakl,-1,car attack wellington anti covid restrictions protest morning act vehicular terrorism awful illustration far right increasing willingness use violence convoy nz https co zsb k yf
343,727,2022-02-21 23:38:15+00:00,1495905740606877700,cnn fox s neil cavuto said a second case of covid nearly killed him https t co wnkyegsxs ,allthingztrump,-1,cnn fox neil cavuto said second case covid nearly killed https co wnkyegsxs
344,736,2022-02-21 23:37:55+00:00,1495905654980108290,thecryptolark it was hard for people to slow down from the world economic regression and inflation created by covid but who knows there is another global economic regression and inflation due to war i think this is the test given to human beings by the world,shixuan ,-1,thecryptolark hard people slow world economic regression inflation created covid knows another global economic regression inflation due war think test given human beings world
345,741,2022-02-21 23:37:51+00:00,1495905637662064640,danbesbris rikleen also i think starting the playoffs week is a bit too early and i m not sure h h leagues are viable as long as covid is a factor however the shortened timetables for returns did help a bit towards the end,jae tha truth,-1,danbesbris rikleen also think starting playoffs week bit early sure h h leagues viable long covid factor however shortened timetables returns help bit towards end
346,744,2022-02-21 23:37:46+00:00,1495905617105588226,sorry to be missing the pajforum re balance in the covid pandemic zoom is asking for a passcode hope the forum goes well djmillerja damionmitch https t co hck e hwwn,suezeecue,-1,sorry missing pajforum balance covid pandemic zoom asking passcode hope forum goes well djmillerja damionmitch https co hck e hwwn
347,753,2022-02-21 23:37:33+00:00,1495905564051836931,uk ashfield nottinghamshire conservative mp lee anderson said in the house of commons earlier today we should never return to a full lockdown isolation should be targeted it should be the clinically vulnerable the elderly and the labour front bench covid ,brexitlondon,-1,uk ashfield nottinghamshire conservative mp lee anderson said house commons earlier today never return full lockdown isolation targeted clinically vulnerable elderly labour front bench covid
348,759,2022-02-21 23:37:22+00:00,1495905515855040515, sarahmurphy emmakennedy this was always going to happen with that eejit johnson in charge appeasement to the crg forget that the deaths from covid borisjohnson only looks after himself certainly not the country,paultcha,-1,sarahmurphy emmakennedy always going happen eejit johnson charge appeasement crg forget deaths covid borisjohnson looks certainly country
349,769,2022-02-21 23:37:04+00:00,1495905440110100492,average daily covid cases and hospitalizations are continuing to fall in the u s an indicator that the omicron variants hold is weakening across the country https t co ajlye ezs ,wcbd,-1,average daily covid cases hospitalizations continuing fall u indicator omicron variants hold weakening across country https co ajlye ezs
350,775,2022-02-21 23:36:55+00:00,1495905402898239491,bbcnews in fact borisjohnson is slapping the physically mentally vulnerable in irons he asks that the rest of us respect their space but frequently we will not know of their impairment we cannot test to protect them covid ,mapdraughteruk,-1,bbcnews fact borisjohnson slapping physically mentally vulnerable irons asks rest us respect space frequently know impairment test protect covid
351,777,2022-02-21 23:36:48+00:00,1495905373928267780,fox s neil cavuto said a second case of covid nearly killed him https t co qlwv wd vb,bp,-1,fox neil cavuto said second case covid nearly killed https co qlwv wd vb
352,784,2022-02-21 23:36:33+00:00,1495905313073295361,the uk has announced that it will end the plan b for the prevention of the epidemic in omikron this is terrible is it preparing for herd immunity britain covid https t co ittlykbikj,efrzxm,-1,uk announced end plan b prevention epidemic omikron terrible preparing herd immunity britain covid https co ittlykbikj
353,789,2022-02-21 23:36:26+00:00,1495905282341457920,i hope that relying on the common sense of the british will work mrstevenallen joshxhowie and thesimonevans discuss the end of covid restrictions in england this week subscribe to the gb news youtube channel https t co uozxrdi aw https t co mshmo cl,gbnews,-1,hope relying common sense british work mrstevenallen joshxhowie thesimonevans discuss end covid restrictions england week subscribe gb news youtube channel https co uozxrdi aw https co mshmo cl
354,795,2022-02-21 23:36:12+00:00,1495905224980058116,notice an increase in pes and dvts lately me too physicaltherapy covid rehab https t co zqnshqxn y,doctorbthept,-1,notice increase pes dvts lately physicaltherapy covid rehab https co zqnshqxn
355,798,2022-02-21 23:36:07+00:00,1495905200623976449,petercrary nzherald did you really just compare jim crow laws to mandates that are there to protect the vulnerable from covid ,krispkiwi,-1,petercrary nzherald really compare jim crow laws mandates protect vulnerable covid
356,810,2022-02-21 23:35:52+00:00,1495905137508102144,so years ago we had a world war then a pandemic this time we are doing it the other way around i see covid wwiii,merlemassie,-1,years ago world war pandemic time way around see covid wwiii
357,812,2022-02-21 23:35:44+00:00,1495905105991946244,wynn here we have an opening up play if things continue to fade with covid big obvious range since last sep that has broke the downtrend and is flagging under the upper portion of that range i personally will be accumulating a long position in both commons leaps https t co czaep pgx ,dafster ,-1,wynn opening play things continue fade covid big obvious range since last sep broke downtrend flagging upper portion range personally accumulating long position commons leaps https co czaep pgx
358,815,2022-02-21 23:35:43+00:00,1495905099994042374,politicspollss is an odd account wonder if its johnson or tufton street or at least the people at moment seem to have very different views to me re covid precautions politics pro tory asylum seekers,katecushing ,-1,politicspollss odd account wonder johnson tufton street least people moment seem different views covid precautions politics pro tory asylum seekers
359,822,2022-02-21 23:35:27+00:00,1495905035678593026,skynews woah woah woah boris needs to slow down he did the living with covid press briefing earlier today and tomorrow he s chairing a cobra meeting at the situation in ukraine the man is gonna burn himself out that s days of work in a row,llamedos ,-1,skynews woah woah woah bor needs slow living covid press briefing earlier today tomorrow chairing cobra meeting situation ukraine man gon na burn days work row
360,828,2022-02-21 23:35:21+00:00,1495905007862005764,hana anah fascism requires belief in untrue things the covid is a hoax lie is a core organizing principal for fascism thats why maga needs to be crushed out of existence,dobbyrobby ,-1,hana anah fascism requires belief untrue things covid hoax lie core organizing principal fascism thats maga needs crushed existence
361,829,2022-02-21 23:35:20+00:00,1495905003361423365,say it with me now taiwan its all a test and we failed not surprised considering how bad we failed with covid good luck ukraine we have no idea what we are doing but we dont have mean tweets anymore thats all that matters,jankymcstevens,-1,say taiwan test failed surprised considering bad failed covid good luck ukraine idea dont mean tweets anymore thats matters
362,842,2022-02-21 23:35:03+00:00,1495904935246188550,etel haxhiaj you are a child abuser cloth masks do not stop the spread of covid even the cdc now admits this kids need to see peoples faces in order to develop their brains you are ruining an entire generation of kids childhoods kids almost never get seriously ill from covid,lpmcoregon,-1,etel haxhiaj child abuser cloth masks stop spread covid even cdc admits kids need see peoples faces order develop brains ruining entire generation kids childhoods kids almost never get seriously ill covid
363,846,2022-02-21 23:35:00+00:00,1495904921597751298,just realized that the reason for youtube removing dislikes is because of the rampant dislike bombing of any covid updates still not a good reason but it s pretty obvious when you look at it https t co dsapqsot l,karamel k ,-1,realized reason youtube removing dislikes rampant dislike bombing covid updates still good reason pretty obvious look https co dsapqsot l
364,852,2022-02-21 23:34:55+00:00,1495904899577561093,fox s neil cavuto said a second case of covid nearly killed him https t co e ymnmeg ,unocelestial,-1,fox neil cavuto said second case covid nearly killed https co e ymnmeg
365,854,2022-02-21 23:34:53+00:00,1495904892195586053,snellk there are parallels between covid transmission and secondhand smoke if smoking laws were repealed would you want to spend an hour indoors with a handful of people smoking i wouldn t i d also choose cigarette smoke over cigar smoke,bicyclerob,-1,snellk parallels covid transmission secondhand smoke smoking laws repealed would want spend hour indoors handful people smoking also choose cigarette smoke cigar smoke
366,861,2022-02-21 23:34:40+00:00,1495904839016288256,drj leaked database shows u s military disease skyrocketing after covid inoculations https t co evhtzlz mw,jimlg ,-1,drj leaked database shows u military disease skyrocketing covid inoculations https co evhtzlz mw
367,864,2022-02-21 23:34:33+00:00,1495904809853009932,slothrop lives etel haxhiaj you are a child abuser cloth masks do not stop the spread of covid even the cdc now admits this kids need to see peoples faces in order to develop their brains you are ruining an entire generation of kids childhoods kids almost never get seriously ill from covid,lpmcoregon,-1,slothrop lives etel haxhiaj child abuser cloth masks stop spread covid even cdc admits kids need see peoples faces order develop brains ruining entire generation kids childhoods kids almost never get seriously ill covid
368,881,2022-02-21 23:34:02+00:00,1495904678013554694,bbclaurakt dumping covid protections is the smelliest deadliest dead cat borisjohnson has thrown out just to try to save his job,davelewis ,-1,bbclaurakt dumping covid protections smelliest deadliest dead cat borisjohnson thrown try save job
369,882,2022-02-21 23:34:01+00:00,1495904675450830854, increase in strokes as fda and nih secretly study reports neurological injuries covid vaccines https t co hgoynx ix,farsell,-1,increase strokes fda nih secretly study reports neurological injuries covid vaccines https co hgoynx ix
370,886,2022-02-21 23:33:52+00:00,1495904636007501827,d ii fuck news toutes les ménopausées du ps quittent leurs parties pour macron https t co wu gcibo y alors symptôme post covid dun cas asymptomatique non détecté syndrome trogneux tardif coronavirus covid fr covid covid présidentielle ,fg meynier,-1,ii fuck news toutes les m nopaus es du ps quittent leurs parties pour macron https co wu gcibo alors sympt me post covid dun cas asymptomatique non d tect syndrome trogneux tardif coronavirus covid fr covid covid pr sidentielle
371,893,2022-02-21 23:33:25+00:00,1495904522409070596,waste water shows covid lows but experts say virus isn t going away https t co lgi uvqize news, news,-1,waste water shows covid lows experts say virus going away https co lgi uvqize news
